Dataset,Train_Split,Alpha,Accuracy,TPR,TNR,FPR,FNR,Error 
Alt_C,0.75,0.5400000000000003,64.8,91.18852459016394,39.6484375,60.3515625,8.811475409836065,35.199999999999996

Alt_C,0.75,0.5500000000000003,71.5,86.83693516699411,55.60081466395111,44.39918533604888,13.163064833005894,28.499999999999996

Alt_C,0.75,0.5600000000000003,57.99999999999999,98.61386138613861,16.565656565656568,83.43434343434343,1.3861386138613863,42.0

Alt_C,0.75,0.5700000000000003,69.8,89.34108527131784,48.96694214876033,51.03305785123967,10.65891472868217,30.2

Alt_C,0.75,0.5800000000000003,49.7,1.1787819253438114,100.0,0.0,98.82121807465619,50.3

Alt_C,0.75,0.5900000000000003,73.2,75.1004016064257,71.31474103585657,28.68525896414343,24.899598393574294,26.8

Alt_C,0.75,0.6000000000000003,67.4,91.9921875,41.59836065573771,58.40163934426229,8.0078125,32.6

Alt_C,0.75,0.6100000000000003,49.5,100.0,0.1976284584980237,99.80237154150198,0.0,50.5

Alt_C,0.75,0.6200000000000003,57.8,98.81889763779527,15.447154471544716,84.5528455284553,1.1811023622047243,42.199999999999996

Alt_C,0.75,0.6300000000000003,66.3,45.940594059405946,87.07070707070706,12.929292929292929,54.05940594059406,33.7

Alt_C,0.75,0.6400000000000003,67.5,91.699604743083,42.71255060728745,57.28744939271255,8.300395256916996,32.5

Alt_C,0.75,0.6500000000000004,62.0,27.755905511811026,97.35772357723577,2.642276422764228,72.24409448818898,38.0

Alt_C,0.75,0.6600000000000004,54.7,99.8046875,7.377049180327869,92.62295081967213,0.1953125,45.300000000000004

Alt_C,0.75,0.6700000000000004,73.9,70.07874015748031,77.84552845528455,22.15447154471545,29.92125984251969,26.1

Alt_C,0.75,0.6800000000000004,56.00000000000001,11.11111111111111,98.44357976653697,1.556420233463035,88.88888888888889,44.0

Alt_C,0.75,0.6900000000000004,61.7,95.0592885375494,27.530364372469634,72.46963562753037,4.940711462450593,38.3

Alt_C,0.75,0.7000000000000004,51.0,0.40650406504065045,100.0,0.0,99.59349593495935,49.0

Alt_C,0.75,0.7100000000000004,70.0,63.25301204819277,76.69322709163346,23.306772908366533,36.74698795180723,30.0

Alt_C,0.75,0.7200000000000004,73.1,67.64705882352942,78.77551020408163,21.224489795918366,32.35294117647059,26.900000000000002

Alt_C,0.75,0.7300000000000004,58.9,21.104536489151872,97.76876267748479,2.231237322515213,78.89546351084813,41.099999999999994

Alt_C,0.75,0.7400000000000004,68.60000000000001,55.49132947976878,82.74428274428274,17.255717255717258,44.50867052023121,31.4

Alt_C,0.75,0.7500000000000004,72.0,79.8804780876494,64.05622489959839,35.9437751004016,20.119521912350596,28.000000000000004

Alt_C,0.75,0.7600000000000005,67.4,47.870182555780936,86.3905325443787,13.609467455621301,52.129817444219064,32.6

Alt_C,0.75,0.7700000000000005,70.39999999999999,60.62499999999999,79.42307692307692,20.576923076923077,39.375,29.599999999999998

Alt_C,0.75,0.7800000000000005,65.7,95.29411764705881,34.89795918367347,65.10204081632654,4.705882352941177,34.300000000000004

Alt_C,0.75,0.7900000000000005,67.5,45.3307392996109,90.94650205761316,9.053497942386832,54.6692607003891,32.5

Alt_C,0.75,0.8000000000000005,72.89999999999999,76.92307692307693,68.76267748478702,31.237322515212984,23.076923076923077,27.1

Alt_C,0.75,0.8100000000000005,56.2,99.19839679358718,13.373253493013973,86.62674650698602,0.8016032064128256,43.8

Alt_C,0.75,0.8200000000000005,73.6,74.671669793621,72.37687366167023,27.62312633832976,25.328330206378986,26.400000000000002

Alt_C,0.75,0.8300000000000005,60.0,98.06576402321083,19.25465838509317,80.74534161490683,1.9342359767891684,40.0

Alt_C,0.75,0.8400000000000005,59.4,96.42857142857143,21.774193548387096,78.2258064516129,3.571428571428571,40.6

Alt_C,0.75,0.8500000000000005,53.0,3.0927835051546393,100.0,0.0,96.90721649484536,47.0

Alt_C,0.75,0.8600000000000005,62.5,25.678496868475992,96.3531669865643,3.6468330134357005,74.32150313152401,37.5

Alt_C,0.75,0.8700000000000006,57.8,99.40239043824701,15.863453815261044,84.13654618473896,0.5976095617529881,42.199999999999996

Alt_C,0.75,0.8800000000000006,52.7,100.0,5.4,94.6,0.0,47.3

Alt_C,0.75,0.8900000000000006,50.2,0.5988023952095809,100.0,0.0,99.40119760479041,49.8

Alt_C,0.75,0.9000000000000006,72.8,86.24229979466119,60.03898635477582,39.96101364522417,13.75770020533881,27.200000000000003

Alt_C,0.75,0.9100000000000006,67.4,93.95711500974659,39.42505133470226,60.57494866529775,6.042884990253411,32.6

Alt_C,0.75,0.9200000000000006,62.1,30.434782608695656,94.53441295546558,5.465587044534413,69.56521739130434,37.9

Alt_C,0.75,0.9300000000000006,66.5,36.78861788617886,95.2755905511811,4.724409448818897,63.21138211382114,33.5

Alt_C,0.75,0.9400000000000006,53.7,100.0,7.028112449799197,92.9718875502008,0.0,46.300000000000004

Alt_C,0.75,0.9500000000000006,65.0,93.54207436399217,35.173824130879346,64.82617586912065,6.457925636007827,35.0

Alt_C,0.75,0.9600000000000006,70.19999999999999,55.51020408163265,84.31372549019608,15.686274509803921,44.48979591836735,29.799999999999997

Alt_C,0.75,0.9700000000000006,57.9,16.056910569105693,98.4251968503937,1.574803149606299,83.94308943089432,42.1

Alt_C,0.75,0.9800000000000006,60.699999999999996,95.26627218934911,25.15212981744422,74.84787018255578,4.733727810650888,39.300000000000004

Alt_C,0.75,0.9900000000000007,54.800000000000004,100.0,7.566462167689162,92.43353783231085,0.0,45.2

Alt_C,0.25,0.01,65.8,61.68958742632613,70.06109979633402,29.938900203665987,38.31041257367387,34.2

Alt_C,0.25,0.02,71.1,64.77272727272727,77.3936170212766,22.606382978723406,35.22727272727273,28.9

Alt_C,0.25,0.03,67.26666666666667,90.29255319148936,44.11764705882353,55.88235294117647,9.707446808510637,32.733333333333334

Alt_C,0.25,0.04,72.33333333333334,74.81629926519706,69.86027944111777,30.13972055888224,25.18370073480294,27.666666666666668

Alt_C,0.25,0.05,62.36666666666667,94.63087248322147,30.529801324503314,69.47019867549669,5.369127516778524,37.63333333333333

Alt_C,0.25,0.060000000000000005,65.9,92.75839368005266,38.35246455097907,61.64753544902093,7.241606319947334,34.1

Alt_C,0.25,0.07,68.33333333333333,46.12352168199737,91.2043301759134,8.795669824086604,53.87647831800263,31.666666666666664

Alt_C,0.25,0.08,70.13333333333334,52.88270377733598,87.59221998658619,12.407780013413817,47.11729622266402,29.86666666666667

Alt_C,0.25,0.09,71.2,83.89662027833002,58.35010060362173,41.649899396378274,16.10337972166998,28.799999999999997

Alt_C,0.25,0.09999999999999999,71.36666666666667,62.128222075347,80.76664425016813,19.233355749831876,37.871777924653,28.633333333333333

Alt_C,0.25,0.10999999999999999,59.66666666666667,97.20744680851064,21.92513368983957,78.07486631016043,2.7925531914893615,40.33333333333333

Alt_C,0.25,0.11999999999999998,62.46666666666667,28.70556673373575,95.82504970178927,4.174950298210735,71.29443326626426,37.53333333333334

Alt_C,0.25,0.12999999999999998,60.8,25.615435795076515,96.12558450233801,3.8744154976619907,74.38456420492349,39.2

Alt_C,0.25,0.13999999999999999,69.39999999999999,49.494949494949495,88.91089108910892,11.08910891089109,50.505050505050505,30.599999999999998

Alt_C,0.25,0.15,72.2,68.70332654446707,75.57301899148658,24.426981008513422,31.296673455532925,27.800000000000004

Alt_C,0.25,0.16,49.53333333333333,0.0,100.0,0.0,100.0,50.46666666666667

Alt_C,0.25,0.17,68.03333333333333,47.571523619427815,88.57715430861724,11.422845691382765,52.428476380572185,31.966666666666665

Alt_C,0.25,0.18000000000000002,60.8,24.70198675496689,97.38255033557047,2.61744966442953,75.29801324503312,39.2

Alt_C,0.25,0.19000000000000003,71.2,86.12051455653351,56.73013788575181,43.26986211424819,13.879485443466486,28.799999999999997

Alt_C,0.25,0.20000000000000004,63.53333333333333,33.15543695797198,93.8707528314457,6.129247168554297,66.84456304202801,36.46666666666666

Alt_C,0.25,0.21000000000000005,50.73333333333333,0.0,100.0,0.0,100.0,49.266666666666666

Alt_C,0.25,0.22000000000000006,67.26666666666667,46.95767195767196,87.90322580645162,12.096774193548388,53.042328042328045,32.733333333333334

Alt_C,0.25,0.23000000000000007,56.699999999999996,98.28834759710335,14.044564483457123,85.95543551654288,1.7116524028966424,43.3

Alt_C,0.25,0.24000000000000007,57.56666666666666,15.654520917678813,98.48484848484848,1.5151515151515151,84.34547908232119,42.43333333333334

Alt_C,0.25,0.25000000000000006,71.0,83.51063829787235,58.42245989304813,41.57754010695187,16.48936170212766,28.999999999999996

Alt_C,0.25,0.26000000000000006,72.56666666666666,77.89757412398922,67.34828496042216,32.65171503957784,22.10242587601078,27.43333333333333

Alt_C,0.25,0.2700000000000001,49.9,0.06648936170212766,100.0,0.0,99.93351063829788,50.1

Alt_C,0.25,0.2800000000000001,65.5,36.78861788617886,93.30708661417323,6.692913385826772,63.21138211382114,34.5

Alt_C,0.25,0.2900000000000001,50.56666666666667,0.0,100.0,0.0,100.0,49.43333333333334

Alt_C,0.25,0.3000000000000001,57.53333333333334,16.56686626746507,98.66399465597863,1.3360053440213762,83.43313373253493,42.46666666666667

Alt_C,0.25,0.3100000000000001,70.76666666666667,59.36870382807253,81.99867637326274,18.00132362673726,40.63129617192747,29.233333333333334

Alt_C,0.25,0.3200000000000001,62.1,96.39519359145527,27.896138482023968,72.10386151797603,3.6048064085447264,37.9

Alt_C,0.25,0.3300000000000001,63.33333333333333,95.11551155115512,30.909090909090907,69.0909090909091,4.884488448844884,36.666666666666664

Alt_C,0.25,0.34000000000000014,70.16666666666667,56.28342245989305,83.97606382978722,16.023936170212767,43.716577540106954,29.833333333333336

Alt_C,0.25,0.35000000000000014,70.66666666666667,56.07166556071665,85.3985264567984,14.601473543201607,43.92833443928335,29.333333333333332

Alt_C,0.25,0.36000000000000015,72.93333333333332,75.18345563709138,70.68620919387075,29.313790806129248,24.816544362908605,27.066666666666666

Alt_C,0.25,0.37000000000000016,51.83333333333333,5.1349572086899276,99.72991222147198,0.2700877785280216,94.86504279131007,48.16666666666667

Alt_C,0.25,0.38000000000000017,51.63333333333333,99.93373094764745,2.749832327297116,97.25016767270289,0.06626905235255136,48.36666666666667

Alt_C,0.25,0.3900000000000002,72.13333333333334,83.96288933068257,60.160965794768615,39.839034205231385,16.03711066931743,27.866666666666667

Alt_C,0.25,0.4000000000000002,69.53333333333333,86.6621983914209,52.58620689655172,47.41379310344828,13.337801608579088,30.466666666666665

Alt_C,0.25,0.4100000000000002,70.6,56.21262458471761,85.08361204013379,14.91638795986622,43.78737541528239,29.4

Alt_C,0.25,0.4200000000000002,72.33333333333334,80.95238095238095,63.32651670074982,36.67348329925017,19.047619047619047,27.666666666666668

Alt_C,0.25,0.4300000000000002,58.93333333333334,97.10827168796234,21.414408460013217,78.58559153998678,2.89172831203766,41.06666666666667

Alt_C,0.25,0.4400000000000002,60.4,96.92718770875084,24.018629407850963,75.98137059214903,3.0728122912491647,39.6

Alt_C,0.25,0.45000000000000023,50.7,100.0,0.738255033557047,99.26174496644296,0.0,49.3

Alt_C,0.25,0.46000000000000024,72.53333333333333,71.10536522301229,74.05368203716449,25.946317962835515,28.894634776987715,27.46666666666667

Alt_C,0.25,0.47000000000000025,53.266666666666666,99.800796812749,6.358768406961178,93.64123159303882,0.199203187250996,46.733333333333334

Alt_C,0.25,0.48000000000000026,68.06666666666666,91.34487350199734,44.726301735647525,55.27369826435247,8.655126498002662,31.933333333333337

Alt_C,0.25,0.49000000000000027,62.96666666666667,31.64806303348654,95.260663507109,4.739336492890995,68.35193696651346,37.03333333333333

Alt_C,0.25,0.5000000000000002,72.39999999999999,70.40268456375838,74.37086092715232,25.629139072847686,29.59731543624161,27.6

Alt_C,0.25,0.5100000000000002,71.03333333333333,84.58498023715416,57.152496626180834,42.847503373819166,15.41501976284585,28.96666666666667

Alt_C,0.25,0.5200000000000002,50.16666666666667,0.06684491978609625,100.0,0.0,99.93315508021391,49.833333333333336

Alt_C,0.25,0.5300000000000002,52.733333333333334,99.86666666666667,5.6000000000000005,94.39999999999999,0.13333333333333333,47.266666666666666

Alt_C,0.25,0.5400000000000003,51.1,0.13614703880190604,100.0,0.0,99.86385296119809,48.9

Alt_C,0.25,0.5500000000000003,64.2,95.58528428093645,33.02325581395349,66.97674418604652,4.414715719063545,35.8

Alt_C,0.25,0.5600000000000003,60.23333333333334,22.8,97.66666666666667,2.3333333333333335,77.2,39.766666666666666

Alt_C,0.25,0.5700000000000003,67.9,44.9696151249156,90.2567478604345,9.743252139565502,55.0303848750844,32.1

Alt_C,0.25,0.5800000000000003,64.2,35.60555923229649,93.21692411014104,6.783075889858965,64.39444076770351,35.8

Alt_C,0.25,0.5900000000000003,56.86666666666667,98.5981308411215,15.246338215712383,84.75366178428762,1.4018691588785046,43.13333333333333

Alt_C,0.25,0.6000000000000003,71.5,63.58839050131926,79.5822102425876,20.4177897574124,36.41160949868074,28.499999999999996

Alt_C,0.25,0.6100000000000003,55.900000000000006,98.7265415549598,13.527851458885943,86.47214854111405,1.2734584450402144,44.1

Alt_C,0.25,0.6200000000000003,54.43333333333334,99.46524064171123,9.64095744680851,90.3590425531915,0.53475935828877,45.56666666666666

Alt_C,0.25,0.6300000000000003,68.03333333333333,47.930574098798395,88.08255659121171,11.917443408788282,52.069425901201605,31.966666666666665

Alt_C,0.25,0.6400000000000003,72.76666666666667,74.01205626255862,71.53284671532847,28.467153284671532,25.987943737441395,27.23333333333333

Alt_C,0.25,0.6500000000000004,70.23333333333333,57.104736490994,83.34443704197201,16.655562958027982,42.89526350900601,29.76666666666667

Alt_C,0.25,0.6600000000000004,66.5,39.892183288409704,92.54617414248021,7.453825857519789,60.1078167115903,33.5

Alt_C,0.25,0.6700000000000004,71.73333333333333,77.93522267206477,65.67852437417655,34.32147562582345,22.06477732793522,28.26666666666667

Alt_C,0.25,0.6800000000000004,69.36666666666666,90.08480104370516,47.71642808452625,52.28357191547376,9.915198956294846,30.633333333333333

Alt_C,0.25,0.6900000000000004,65.16666666666666,92.97548045062956,37.02213279678068,62.97786720321932,7.024519549370443,34.833333333333336

Alt_C,0.25,0.7000000000000004,59.333333333333336,97.2829688535454,20.92555331991952,79.07444668008048,2.7170311464546058,40.666666666666664

Alt_C,0.25,0.7100000000000004,56.3,98.66844207723035,13.818424566088117,86.18157543391189,1.3315579227696404,43.7

Alt_C,0.25,0.7200000000000004,68.23333333333333,47.53333333333333,88.93333333333334,11.066666666666666,52.46666666666666,31.766666666666666

Alt_C,0.25,0.7300000000000004,70.76666666666667,55.42971352431712,86.12408272181455,13.875917278185456,44.57028647568288,29.233333333333334

Alt_C,0.25,0.7400000000000004,54.46666666666666,99.32930918846412,10.139165009940358,89.86083499005964,0.670690811535882,45.53333333333333

Alt_C,0.25,0.7500000000000004,71.03333333333333,57.77777777777777,84.02640264026402,15.973597359735974,42.22222222222222,28.96666666666667

Alt_C,0.25,0.7600000000000005,55.36666666666667,98.70218579234972,14.0625,85.9375,1.2978142076502732,44.63333333333333

Alt_C,0.25,0.7700000000000005,54.2,99.24965893587995,11.147327249022164,88.85267275097783,0.7503410641200546,45.800000000000004

Alt_C,0.25,0.7800000000000005,66.76666666666667,43.13077939233818,90.84791386271871,9.152086137281291,56.869220607661816,33.233333333333334

Alt_C,0.25,0.7900000000000005,60.53333333333333,96.72560576293385,23.014256619144604,76.9857433808554,3.274394237066143,39.46666666666667

Alt_C,0.25,0.8000000000000005,71.73333333333333,79.70822281167109,63.67292225201072,36.32707774798928,20.291777188328915,28.26666666666667

Alt_C,0.25,0.8100000000000005,69.39999999999999,54.08432147562582,85.08771929824562,14.912280701754385,45.91567852437418,30.599999999999998

Alt_C,0.25,0.8200000000000005,59.166666666666664,98.33222148098733,20.05329780146569,79.94670219853431,1.6677785190126753,40.833333333333336

Alt_C,0.25,0.8300000000000005,69.36666666666666,88.15612382234185,50.92470277410832,49.07529722589168,11.843876177658142,30.633333333333333

Alt_C,0.25,0.8400000000000005,49.53333333333333,0.46022353714661407,100.0,0.0,99.5397764628534,50.46666666666667

Alt_C,0.25,0.8500000000000005,72.6,67.66666666666666,77.53333333333333,22.466666666666665,32.33333333333333,27.400000000000002

Alt_C,0.25,0.8600000000000005,50.76666666666667,1.0053619302949062,100.0,0.0,98.9946380697051,49.233333333333334

Alt_C,0.25,0.8700000000000006,65.10000000000001,93.34677419354838,37.301587301587304,62.698412698412696,6.653225806451612,34.9

Alt_C,0.25,0.8800000000000006,65.93333333333334,38.61977438619774,93.50301406563966,6.496985934360349,61.38022561380225,34.06666666666667

Alt_C,0.25,0.8900000000000006,56.333333333333336,99.00924702774108,12.85329744279946,87.14670255720054,0.9907529722589168,43.666666666666664

Alt_C,0.25,0.9000000000000006,52.93333333333333,99.6005326231691,6.141522029372497,93.8584779706275,0.3994673768308922,47.06666666666667

Alt_C,0.25,0.9100000000000006,50.8,0.0,100.0,0.0,100.0,49.2

Alt_C,0.25,0.9200000000000006,68.16666666666666,48.94319682959049,87.75235531628532,12.24764468371467,51.056803170409516,31.833333333333336

Alt_C,0.25,0.9300000000000006,55.63333333333333,98.99328859060402,12.847682119205297,87.15231788079471,1.006711409395973,44.36666666666667

Alt_C,0.25,0.9400000000000006,68.46666666666667,90.60402684563759,46.622516556291394,53.377483443708606,9.395973154362416,31.533333333333335

Alt_C,0.25,0.9500000000000006,64.5,95.81673306772909,32.93172690763052,67.06827309236948,4.183266932270916,35.5

Alt_C,0.25,0.9600000000000006,71.06666666666666,57.54408883082952,85.15997277059225,14.84002722940776,42.45591116917048,28.933333333333334

Alt_C,0.25,0.9700000000000006,67.73333333333333,90.63545150501672,44.98338870431894,55.01661129568106,9.364548494983277,32.266666666666666

Alt_C,0.25,0.9800000000000006,71.46666666666667,60.54922973878097,82.2826808228268,17.71731917717319,39.45077026121902,28.53333333333333

Alt_C,0.25,0.9900000000000007,63.66666666666667,94.45571331981068,33.72781065088758,66.27218934911244,5.544286680189317,36.333333333333336

